2.159998 -2.418435 -0.442715 0.006084 
2.169998 -2.414068 -0.467342 0.006085 
2.179998 -2.409456 -0.491951 0.006086 
2.189998 -2.404597 -0.516537 0.006088 
2.199998 -2.399492 -0.541099 0.006089 
2.209998 -2.394142 -0.565636 0.006090 
2.219998 -2.388547 -0.590143 0.006092 
2.229998 -2.382706 -0.614618 0.006094 
2.239998 -2.376621 -0.639060 0.006095 
2.249998 -2.370291 -0.663465 0.006097 
2.259998 -2.363718 -0.687831 0.006099 
2.269998 -2.356900 -0.712156 0.006101 
2.279998 -2.349840 -0.736438 0.006103 
2.289998 -2.342537 -0.760672 0.006105 
2.299998 -2.334991 -0.784858 0.006107 
2.309998 -2.327204 -0.808993 0.006110 
2.319998 -2.319175 -0.833074 0.006112 
2.329998 -2.310905 -0.857099 0.006115 
2.339998 -2.302395 -0.881065 0.006117 
2.349998 -2.293646 -0.904970 0.006120 
2.359998 -2.284657 -0.928812 0.006123 
2.369998 -2.275430 -0.952587 0.006126 
2.379998 -2.265966 -0.976294 0.006129 
2.389998 -2.256264 -0.999930 0.006132 
2.399998 -2.246326 -1.023493 0.006135 
2.409998 -2.236153 -1.046979 0.006138 
2.419998 -2.225744 -1.070388 0.006142 
2.429998 -2.215102 -1.093716 0.006145 
2.439998 -2.204226 -1.116960 0.006149 
2.449998 -2.193118 -1.140120 0.006152 
2.459998 -2.181778 -1.163191 0.006156 
2.469998 -2.170208 -1.186172 0.006160 
2.479998 -2.158408 -1.209060 0.006164 
2.489998 -2.146379 -1.231853 0.006168 
2.499998 -2.134122 -1.254549 0.006172 
2.509998 -2.121638 -1.277145 0.006176 
2.519998 -2.108928 -1.299638 0.006180 
2.529998 -2.095994 -1.322027 0.006185 
2.539998 -2.082835 -1.344309 0.006189 
2.549998 -2.069454 -1.366482 0.006194 
2.559998 -2.055851 -1.388543 0.006199 
2.569998 -2.042028 -1.410490 0.006203 
2.579998 -2.027985 -1.432321 0.006208 
2.589998 -2.013724 -1.454033 0.006213 
2.599998 -1.999246 -1.475624 0.006218 
2.609998 -1.984552 -1.497092 0.006223 
2.619998 -1.969643 -1.518435 0.006229 
2.629998 -1.954521 -1.539650 0.006234 
2.639998 -1.939187 -1.560735 0.006239 
2.649998 -1.923642 -1.581687 0.006245 
2.659998 -1.907887 -1.602505 0.006250 
2.669998 -1.891925 -1.623187 0.006256 
2.679998 -1.875755 -1.643729 0.006262 
2.689998 -1.859381 -1.664130 0.006268 
2.699998 -1.842802 -1.684388 0.006274 
2.709998 -1.826021 -1.704501 0.006280 
2.719998 -1.809039 -1.724465 0.006286 
2.729998 -1.791857 -1.744280 0.006292 
2.739998 -1.774477 -1.763943 0.006299 
2.749998 -1.756901 -1.783452 0.006305 
2.759998 -1.739129 -1.802804 0.006312 
2.769998 -1.721164 -1.821998 0.006318 
2.779998 -1.703007 -1.841032 0.006325 
2.789998 -1.684660 -1.859903 0.006332 
2.799998 -1.666125 -1.878610 0.006339 
2.809998 -1.647402 -1.897150 0.006346 
2.819998 -1.628494 -1.915521 0.006353 
2.829998 -1.609402 -1.933721 0.006360 
2.839998 -1.590129 -1.951749 0.006367 
2.849998 -1.570675 -1.969602 0.006374 
2.859998 -1.551043 -1.987278 0.006382 
2.869998 -1.531234 -2.004776 0.006389 
2.879998 -1.511250 -2.022093 0.006397 
2.889998 -1.491093 -2.039228 0.006405 
2.899998 -1.470764 -2.056178 0.006413 
2.909998 -1.450267 -2.072942 0.006421 
2.919998 -1.429602 -2.089518 0.006429 
2.929998 -1.408771 -2.105903 0.006437 
2.939998 -1.387776 -2.122097 0.006445 
2.949998 -1.366619 -2.138097 0.006453 
2.959998 -1.345303 -2.153901 0.006462 
2.969998 -1.323829 -2.169508 0.006470 
2.979998 -1.302198 -2.184916 0.006479 
2.989998 -1.280414 -2.200122 0.006487 
2.999998 -1.258478 -2.215127 0.006496 
3.009998 -1.236391 -2.229926 0.006505 
3.019998 -1.214157 -2.244520 0.006514 
3.029998 -1.191777 -2.258906 0.006523 
3.039998 -1.169253 -2.273083 0.006532 
3.049998 -1.146588 -2.287049 0.006541 
3.059998 -1.123783 -2.300802 0.006550 
3.069998 -1.100840 -2.314340 0.006560 
3.079998 -1.077762 -2.327663 0.006569 
3.089998 -1.054551 -2.340768 0.006579 
3.099998 -1.031209 -2.353655 0.006588 
3.109998 -1.007739 -2.366320 0.006598 
3.119998 -0.984141 -2.378764 0.006608 
3.129997 -0.960420 -2.390984 0.006618 
3.139997 -0.936576 -2.402979 0.006628 
3.149997 -0.912613 -2.414748 0.006638 
3.159997 -0.888532 -2.426289 0.006648 
3.169997 -0.864335 -2.437601 0.006658 
3.179997 -0.840026 -2.448682 0.006668 
3.189997 -0.815606 -2.459531 0.006679 
3.199997 -0.791077 -2.470146 0.006689 
3.209997 -0.766443 -2.480527 0.006700 
3.219997 -0.741704 -2.490672 0.006711 
3.229997 -0.716865 -2.500580 0.006721 
3.239997 -0.691926 -2.510249 0.006732 
3.249997 -0.666891 -2.519679 0.006743 
3.259997 -0.641762 -2.528867 0.006754 
3.269997 -0.616541 -2.537814 0.006765 
3.279997 -0.591230 -2.546517 0.006776 
3.289997 -0.565833 -2.554976 0.006788 
3.299997 -0.540351 -2.563189 0.006799 
3.309997 -0.514787 -2.571156 0.006810 
3.319997 -0.489143 -2.578875 0.006822 
3.329997 -0.463423 -2.586345 0.006833 
3.339997 -0.437628 -2.593566 0.006845 
3.349997 -0.411761 -2.600536 0.006857 
3.359997 -0.385824 -2.607254 0.006869 
3.369997 -0.359820 -2.613719 0.006880 
3.379997 -0.333752 -2.619931 0.006892 
3.389997 -0.307621 -2.625889 0.006905 
3.399997 -0.281431 -2.631591 0.006917 
3.409997 -0.255185 -2.637037 0.006929 
3.419997 -0.228884 -2.642226 0.006941 
3.429997 -0.202531 -2.647156 0.006953 
3.439997 -0.176129 -2.651829 0.006966 
3.449997 -0.149680 -2.656242 0.006978 
3.459997 -0.123187 -2.660395 0.006991 
3.469997 -0.096653 -2.664287 0.007004 
3.479997 -0.070081 -2.667918 0.007016 
